1.385513903851613160e-01 -3.831099885072819511e-02
-2.030254686159447819e-01 3.056821668130675351e-01
9.849644405379803791e-02 8.790515142572413732e-02
2.905846492846687612e-01 7.535682879455429806e-02
-3.681540260434446044e-02 2.593432554489104591e-01
1.073677242121673647e-01 -1.787244955623506215e-01
5.231435404197871675e-01 5.431481925447062542e-02
-3.268411372952889082e-01 3.306259178499532103e-02
2.504264040497632404e-01 1.498324033642047803e-01
2.340354134812018538e-01 -1.289215547461589617e-01
7.055335788753622217e-02 -2.519250465576428066e-01
3.066388141003402179e-01 3.570320249597143114e-01
-1.168524157339368152e-01 -2.160529237753002485e-01
-8.447640523854690886e-02 -3.818083533784566441e-01
1.849559006627718438e-02 -9.043799045836112271e-02
-4.900918814015082225e-01 -1.090693340301768094e-01
1.483384469467393663e-01 9.673468751207034422e-02
1.343693051417480244e-01 8.951073756236643808e-02
5.370916405196130006e-03 -3.103566958212701232e-01
5.325449718192635240e-01 5.335219004203313187e-01
-4.117341917768421733e-02 -1.272327864643538198e-02
-1.466554406061201798e-01 1.662432323362192377e-01
3.129584856592713682e-01 -1.146047851993651778e-01
1.609999337538250974e-02 -2.108655850170481627e-01
2.599098951702349947e-03 -3.879786839543521992e-01
4.127226963352478295e-01 3.472097517670480471e-01
3.505294252899578966e-01 3.737186412294562499e-01
2.785610847662028933e-01 2.129076099993774118e-01
-2.185452515178384070e-01 2.933874485169121749e-02
1.766805650067058697e-01 -1.265481263838404979e-01
1.137135705819701526e-01 -3.555517452311862669e-03
-3.423053565330304027e-01 -9.351395280584981484e-02
2.197737059393909398e-01 -1.111692756832159956e-01
-2.382251329254169991e-01 -1.813671951570386409e-02
1.443260295806380600e-01 5.238045328086399222e-02
-4.773768427315139284e-02 -2.248754250977466895e-01
-7.692082128532939933e-02 -1.288741679533638718e-01
1.591367958252659087e-01 4.038632119554155797e-01
-2.149284163355657529e-01 -1.100454327454035153e-01
-1.058211365612971022e-01 2.106311717062719913e-02
2.050837392732557385e-02 -8.041749557307223406e-02
-3.210402519677937327e-01 -2.119602094920860214e-01
-4.396592515379370569e-01 -3.841882980646069701e-01
-2.463252123016115847e-01 -3.002568706942717602e-01
1.089477212309812593e-01 1.277930215859474639e-01
-4.825925610431830437e-01 -3.435082248391711501e-01
-1.878834668375048422e-01 -4.836206929704920943e-01
2.867717802335413846e-01 -3.154877195946267365e-01
4.032135393163278070e-01 4.861365617909756409e-01
-3.975436899722795125e-02 1.723577258627011499e-01
-2.270202979205382110e-01 2.907440633193406065e-02
5.259186821174260951e-02 2.684536310271198878e-01
-1.425680300959505098e-01 -2.101338359400778677e-01
-1.894488949131088174e-01 5.114569481581807131e-02
1.172723383501447225e-01 -3.501360192559482831e-02
2.441269821533969264e-01 -1.751781888381143126e-02
1.517643783960033743e-01 2.346466140524302024e-01
2.209414099477097215e-02 -3.004073446877286724e-02
2.006938754923535129e-01 5.494758013171385791e-02
-7.608365548761708563e-02 1.342808115638736699e-01
1.534489843100133033e-01 5.348161159613495919e-02
4.228939318170369943e-01 3.856861889065515969e-02
-1.580975233444897043e-01 -5.599171488315513034e-04
-5.400755095233117364e-02 1.490671386331511861e-01
-1.509032658529748661e-01 -1.343775799219179001e-01
1.204435661972587390e-01 -6.879742080103351531e-02
3.720593304972541482e-03 2.365695857266503221e-02
-2.880716101302005505e-01 -1.420795501307743069e-01
2.566365689856762722e-01 -8.224926303464258348e-02
-4.593795012667265532e-01 -3.117085695136158630e-01
-2.512325682294195284e-01 -7.892767369062916871e-02
-2.962386579597392489e-01 -1.957111213201901678e-01
-3.602517758322994479e-01 -2.423441155486571463e-01
1.121652649881785258e-01 7.422180536543593332e-02
-3.417397189244552602e-01 -2.849297840613362887e-01
7.308506594335259510e-02 -2.164279400565332079e-01
1.830615206288279950e-01 1.119455944615048715e-01
2.463130735965035623e-02 3.916851295945994460e-02
5.180503423671961594e-02 2.756136140029396553e-01
4.131932853934471295e-01 2.988287446575226269e-01
-5.066262074180112318e-01 -4.491125507483478829e-01
-3.565051425535818996e-01 -2.308189856568773624e-02
-1.880114426324810128e-01 2.180439477324461195e-02
-6.316003395529401487e-02 -1.552879299433405080e-01
3.814217287524366840e-01 2.051366251933381402e-01
-7.484462604744482328e-02 -1.216577768702325757e-01
9.131829118177420268e-03 -2.735247397339265474e-01
-6.663374889242368315e-02 3.519016858088996891e-02
3.345962162919449145e-01 -1.824021379769772411e-01
-2.695223410419260168e-01 -9.253109774422774159e-02
3.899663715258980257e-02 -7.566437436313397380e-02
-7.846023723972680997e-02 4.004259052155836884e-02
6.820989074720473777e-02 2.395503131620935755e-01
-4.529620907736142676e-02 -8.200592067359341319e-02
3.288836435056899377e-01 -5.962966108234835083e-02
1.961079022140734818e-01 4.484562423744093973e-01
6.143975331951753716e-02 7.189266798747073750e-02
6.831046302643073442e-02 4.048457536683693347e-01
4.182623962117759664e-01 -3.516256994762823052e-03
-2.988172645034906649e-01 -9.922189100409797846e-02
1.044324545037592089e-02 -1.766783170910438405e-01
2.210221432153624266e-01 -2.474744960761434687e-01
1.306321873295200331e-01 3.540510830757777061e-01
5.746593066222123181e-01 1.638699518332465965e-01
1.112954608849634486e-01 -3.627455050747245280e-01
3.192489757247404802e-01 1.168420830845134928e-01
-1.923317027537408686e-01 -6.612418567594636754e-01
6.157139390537141876e-02 -3.509314560735010691e-01
-1.163293577250883448e-01 -8.046408597742510382e-02
4.000061408216530334e-01 -3.158664508978720198e-02
7.079124614636594925e-02 8.243006008185455036e-02
-7.401449559351486185e-03 -1.584175791119334653e-01
-3.572951546836359293e-01 -2.242281593834968834e-01
-1.853757572670489129e-02 4.119258178894047440e-02
3.572052244397442844e-01 6.912887353120539258e-02
2.373714066779212539e-01 1.516310007902155199e-01
3.433070348783494041e-01 -1.677602393588005225e-01
-7.877706916108756507e-02 2.221906253765730255e-01
2.834062645767405075e-01 2.074645570196298749e-01
-2.437325185999217325e-02 4.687038521530079160e-02
1.192738636529342700e-01 -9.311105488472787295e-02
3.991107975095442573e-03 -2.336324506745922902e-01
3.228932450596429249e-02 -5.194799546188045847e-01
1.338797315487044171e-01 8.629489028417908214e-02
-2.537272884894308800e-01 1.154116505148311544e-02
-1.186955889186669666e-01 -8.408912080214539508e-02
-4.443798152762756803e-02 -4.467669120374595515e-02
-4.870398878212520155e-01 1.015219003831467348e-01
3.572547700689832073e-01 2.511053502101106005e-01
2.544760854462748134e-01 5.701731860122596363e-01
-1.170399735503189209e-01 3.217906758713825477e-01
1.400879252814023479e-01 4.450412918999258061e-02
1.923943826063921059e-01 -8.494429009003290343e-02
-4.323810228218494256e-02 -1.673135544930607344e-01
4.098759890947378803e-03 4.244965032663693405e-01
-7.689345132396771532e-02 -7.615374724303000664e-02
4.173432941533063434e-01 2.794524893415122335e-01
1.467577549515342028e-02 3.338458266429136789e-01
4.449062931026592782e-03 -5.409828143389887600e-01
1.142780043125142808e-01 -6.458346375959805874e-02
-1.454261150378180489e-01 -2.259621965186822123e-01
-5.163378032072154511e-01 -4.943656233863796268e-01
-2.005437157857112296e-02 -1.521836989693648723e-01
-1.091491534528080398e-01 -9.232285522821773172e-02
2.447779224108730112e-01 3.708276579215604163e-01
-1.989249450230301253e-01 6.257432583688640748e-02
5.898294387714331233e-01 3.762228228426574561e-01
2.918109098182852801e-02 -3.654629168264980632e-02
1.363439290377023716e-01 2.961035276648794623e-01
1.825256191266509675e-01 3.471295609934368365e-01
-2.014370437189244856e-01 -3.022787958933550456e-01
-4.743250297114922631e-01 -1.804626727225897842e-01
-1.411587368819512134e-01 1.462566580968807650e-02
-2.243236148350539194e-01 -4.546375376167013371e-01
3.188284184305903435e-02 7.021999513607785071e-02
-4.979396187723744704e-02 2.212999480320960166e-01
-8.077088464771570164e-02 -1.654523163687490750e-01
-7.724900018656638556e-02 2.650199615891526417e-01
-5.941181702494002792e-02 1.840030939370450591e-01
-7.878655031882489390e-02 -1.481443682553818253e-01
3.949476502038317682e-01 1.273301588175269061e-01
2.374844121471377523e-01 2.696545433723929186e-01
-5.519513079307047931e-02 1.261531112395523069e-01
7.172270985037348945e-02 1.923064371645241688e-01
2.915673458981046240e-01 3.144544921123454961e-01
5.782010059818718517e-01 4.267294506750197725e-01
1.912637659217492070e-01 3.140661031343529586e-01
-3.128850214399705454e-01 -4.534507348010849426e-02
3.245361346462119490e-02 -2.393383860023930443e-01
1.140126294013171782e-01 9.144558232621413651e-02
-2.486884888752978751e-01 -1.865853973614076122e-01
-9.898960243705984263e-02 1.535928859543231328e-01
8.372476979820769882e-02 -1.354194797380522397e-01
2.160705276543727904e-01 1.077338058906123774e-01
3.187222160287567774e-01 1.675950447606444071e-01
7.802644199590025309e-02 2.064341381205036519e-01
5.689140600807824910e-01 5.059420636752451905e-01
2.629636201848228882e-02 -2.668924524039052448e-01
-5.685934548603052141e-01 -2.422886728601453821e-01
-2.730698531195264733e-01 2.805274157988180694e-01
-8.746335185550013769e-03 1.311835204244845565e-01
-4.663195210067594410e-01 -2.431414945632320856e-01
-2.960657927584406934e-01 -3.431282645159977607e-01
-4.560010616576976594e-01 -2.274870534540589517e-01
1.190212039901507451e-01 -5.196555920966354769e-01
2.389133808291002969e-01 3.703936729936464500e-01
-2.659015628044878454e-01 -1.639606461234431045e-01
1.796435855562927841e-02 -6.460547394755414286e-02
-2.756621538562623597e-01 3.579552850935177610e-01
-2.348290306142350459e-02 -2.848242834591850903e-01
-5.410332426585096055e-02 2.082291046417933944e-01
-2.640615505355202730e-01 -2.491292274249006511e-01
2.990731265998088362e-01 7.166885832019792568e-02
8.116049685665538416e-03 1.135588713808067252e-01
-5.081334272174309330e-01 -2.677008245357103688e-01
1.563392298679073256e-01 5.170274481160691549e-02
1.530862323392054303e-02 -3.373198209011589732e-01
-7.288435696542733266e-02 -3.164081593408553106e-01
-3.111607507460650845e-02 9.576586131681369407e-02
-2.620059133447026345e-01 6.215991382382085595e-02
3.704942482581097263e-01 -1.687998940423170446e-01
-1.535990797350955395e-01 4.861688497060753789e-02
-8.028095763537537732e-02 -3.786940423410050105e-01
-1.054304575152517631e-01 -2.233557129918511408e-01
-1.696565343391012726e-01 -2.928664057891424144e-01
-2.719116559764718222e-01 -2.600810391083603346e-01
4.691252906136123002e-01 2.631935179995285590e-01
2.587240386578526508e-01 -2.817182714041955860e-01
4.993138864191268844e-01 -1.425649583294394951e-01
-7.359765100353810041e-02 1.987246119483453977e-01
2.588855758325764311e-01 -6.751075702265407763e-04
-1.943467481633483485e-01 8.965790292946568263e-02
8.015638200029373550e-03 3.829765615931517431e-01
-1.626975944093120297e-02 -2.303609979221986348e-01
3.713023823324970163e-01 4.588112787463684006e-01
-2.761986441485143051e-01 1.578282712897449702e-03
4.903809403352993312e-02 1.296591650993789147e-02
-1.490660083760610988e-01 -3.966481563589582815e-01
1.444807940506633581e-01 -1.496945086983658690e-02
-7.532794730424545449e-02 -5.528744983064517449e-01
1.214403131371082356e-01 4.262670219210025202e-01
-6.534804046627354368e-02 -2.578761708763599447e-01
1.451793595054376440e-02 -2.921917073174867818e-01
-4.145842099470528064e-01 -1.343249121413065683e-01
-3.651768643978092199e-01 -3.221296659420347930e-01
-2.059029413571164535e-02 -8.384110779759071375e-02
2.017184423072499455e-01 -5.218069008187908864e-02
-2.353329986555070807e-01 -1.297686405258843545e-01
-3.747703098168452263e-01 -2.667032732905394998e-01
6.523462650045364075e-02 2.264772655747316898e-01
5.857357078882604595e-01 5.424572702011436487e-01
1.462308184113780829e-02 5.133283991202758356e-02
-3.060859731656027094e-01 -4.537010781025838102e-02
-2.890408334037072868e-01 -3.426284241523526730e-01
2.022914881997373293e-01 3.199778199840326853e-01
-1.674433575526501905e-01 1.588864698602381609e-01
-4.349703000031851508e-02 -1.876692577254462369e-01
3.739550731041990650e-02 -2.699544944771808952e-02
6.483161671446185936e-02 -1.302576612397199352e-01
8.484118608885157786e-02 -5.799324163217728367e-02
-2.158513004775753086e-01 -3.421102942304975469e-01
-2.754354433446825623e-01 -5.075366278470050396e-02
2.748486230735697200e-01 8.018849157740770561e-02
-2.619702541997149803e-01 -2.709681136211602448e-01
1.210069341560454648e-02 2.548981140842297433e-01
2.432758852497508006e-01 -6.423418243409639850e-02
-4.539906488225772807e-01 -2.535642840059821324e-01
-6.528176573621374823e-02 1.567919652536253206e-01
-6.848614297959748631e-02 -2.626205818455542573e-01
4.828895942223440096e-01 -3.011547051738006631e-01
3.115893050258470853e-01 3.578850028194071053e-01
2.747586820693470600e-02 -7.343765300719973244e-02
-3.458638873799417812e-01 -2.754631765543986699e-01
-8.968093150292855142e-02 1.128819254873539291e-01
-3.931312540173233505e-01 1.511373978247149141e-01
-3.123048183843725734e-01 -3.735169760411844453e-01
1.582588261458289514e-01 2.537439089111493407e-01
1.642777289486610781e-01 1.892256177748276036e-01
4.436716588357675350e-02 -7.158316701702760465e-02
-3.631983233309173942e-01 -4.633150983273601753e-01
2.337093750680243609e-01 -5.799708484738508307e-02
-2.378488882158147355e-02 1.994669471071426337e-01
